,date,sentiment_score,weighted_sentiment,total_likes,tweet_count
1018,2018-04-10,-0.14875,-342.42249999999996,2388.0,2
1019,2018-04-11,0.0,0.0,485.0,1
1020,2018-04-12,0.50865,3038.2221,7169.0,2
1021,2018-04-13,-0.11396666666666666,-17355.5153,50064.0,6
1022,2018-04-15,0.09218571428571427,22885.241899999997,175043.0,7
1023,2018-04-16,-0.3062,-650.3688000000001,55892.0,2
1024,2018-04-17,0.48335,2955.0724,12843.0,2
1025,2018-04-18,0.5173,6145.566,130462.0,3
1026,2018-04-23,0.0,0.0,365.0,1
1027,2018-04-25,0.156225,696.1386,387633.0,4
1028,2018-04-26,0.0,0.0,33519.0,1
1029,2018-04-27,0.4779,10201.7313,21347.0,1
1030,2018-04-28,0.07655,413.67620000000005,3804.0,2
1031,2018-04-30,0.0,0.0,32685.0,2
1032,2018-05-01,0.296,1207.6799999999998,4080.0,1
1033,2018-05-02,0.0,0.0,25685.0,5
1034,2018-05-03,0.5095,4165.672,8176.0,1
1035,2018-05-04,0.18809411764705883,26469.565100000003,135652.0,17
1036,2018-05-05,0.22713999999999998,167931.6128,449458.0,10
1037,2018-05-06,0.43251428571428574,50795.3785,132781.0,7
1038,2018-05-07,-0.28595,-12375.916,33739.0,2
1039,2018-05-08,0.5387000000000001,3835.2552000000005,6532.0,3
1040,2018-05-09,0.08250833333333334,-3838.452300000001,48590.0,12
1041,2018-05-10,0.48041428571428574,14453.0826,23968.0,7
1042,2018-05-11,0.11163333333333333,-3581.1853999999994,70232.0,15
1043,2018-05-12,-0.04737499999999999,-5581.8655,38917.0,4
1044,2018-05-13,0.3044,3927.2724,10459.0,3
1045,2018-05-14,-0.10657999999999998,-121411.606,235787.0,10
1046,2018-05-16,-0.07816666666666666,-10794.902199999999,36025.0,3
1047,2018-05-17,0.148,1625.336,29916.0,2
1048,2018-05-18,-0.07734285714285714,-6567.4738,70671.0,7
1049,2018-05-19,0.5859,19979.7759,34101.0,1
1050,2018-05-20,0.23474583333333332,63880.796800000004,172058.0,24
1051,2018-05-21,0.1831875,2689.9834,37022.0,16
1052,2018-05-22,0.2861766666666667,142967.4949,195926.0,30
1053,2018-05-23,0.08791142857142857,130807.8349,572675.0,35
1054,2018-05-24,0.21196206896551723,102898.14349999999,270132.0,29
1055,2018-05-25,0.04315238095238095,-5761.739400000001,84538.0,21
1056,2018-05-26,0.07801315789473684,2624.983100000002,187109.0,38
1057,2018-05-27,0.15730714285714287,7688.271700000001,43354.0,14
1058,2018-05-28,0.41520909090909086,9828.951,22788.0,11
1059,2018-05-29,0.13137999999999997,-50267.9169,134709.0,25
1060,2018-05-30,0.3258153846153846,16198.963,46861.0,13
1061,2018-05-31,0.0646,-79234.71489999999,212568.0,11
1062,2018-06-01,0.43467,58174.6326,132259.0,10
1063,2018-06-02,-0.06892666666666666,404.4732,84107.0,15
1064,2018-06-03,0.4388,5054.6016,9993.0,6
1065,2018-06-04,0.4316,17026.3628,44080.0,2
1066,2018-06-05,0.45005,1326.7474,2160.0,2
1067,2018-06-06,0.0,0.0,1438.0,2
1068,2018-06-07,0.09354,260.51579999999996,12983.0,5
1069,2018-06-08,0.41908571428571434,33479.1889,86672.0,7
1070,2018-06-09,0.1263,34496.21369999999,356254.0,15
1071,2018-06-10,0.2934208333333333,26174.5613,101276.0,24
1072,2018-06-11,0.0,0.0,1482.0,2
1073,2018-06-12,-0.23274999999999998,-32728.985799999995,59686.0,2
1074,2018-06-13,0.23263333333333333,353.04189999999994,12021.0,3
1075,2018-06-14,0.0,0.0,8451.0,1
1076,2018-06-15,0.15776842105263159,50907.467,350645.0,19
1077,2018-06-16,0.22568181818181818,98832.5493,196854.0,22
1078,2018-06-17,0.16663541666666667,-35956.349599999994,122056.0,48
1079,2018-06-18,0.175075,745.0721000000001,4751.0,4
1080,2018-06-19,0.161275,22179.097999999998,71416.0,32
1081,2018-06-20,0.1223076923076923,6424.7796,21754.0,13
1082,2018-06-21,-0.0848,-653.112,67625.0,5
1083,2018-06-22,0.40517333333333333,18981.6259,37202.0,15
1084,2018-06-23,0.07815,-27.597600000000057,173804.0,16
1085,2018-06-24,0.13042499999999999,-18258.9349,44639.0,8
1086,2018-06-25,0.17619166666666666,11889.7153,82315.0,24
1087,2018-06-26,0.16747499999999998,15385.276699999999,113916.0,8
1088,2018-06-27,0.24247333333333335,15446.9198,44864.0,15
1089,2018-06-28,0.3103181818181818,43242.5694,59471.0,11
1090,2018-06-29,0.08904444444444444,6769.5252,224445.0,18
1091,2018-06-30,0.0,0.0,1286.0,1
1092,2018-07-01,0.0,0.0,117589.0,1
1093,2018-07-02,0.08886666666666666,1994.8904,8424.0,3
1094,2018-07-03,0.0,0.0,31161.0,2
1095,2018-07-04,0.36384999999999995,17746.8086,41974.0,10
1096,2018-07-05,0.23483225806451613,5745.3512,71788.0,31
1097,2018-07-06,0.082655,16864.7839,63666.0,20
1098,2018-07-07,0.304,207784.9792,255797.0,12
1099,2018-07-08,0.25273333333333337,64712.392400000004,182662.0,27
1100,2018-07-09,0.40301666666666663,217838.1681,326348.0,6
1101,2018-07-10,0.21855714285714284,138303.99240000002,231517.0,14
1102,2018-07-11,0.21534166666666665,34633.1157,219959.0,24
1103,2018-07-12,0.47941666666666666,80585.7343,126228.0,18
1104,2018-07-13,0.3890166666666666,13629.5308,33584.0,6
1105,2018-07-14,0.3441,40670.5708,71680.0,14
1106,2018-07-15,0.29047999999999996,37873.20279999999,88302.0,5
1107,2018-07-17,0.4404,531.1224,1206.0,1
1108,2018-07-18,0.09706666666666663,766.1398999999997,25596.0,3
1109,2018-07-19,0.7783,8827.4786,11342.0,1
1110,2018-07-20,0.1872,908.8560000000001,12850.0,5
1111,2018-07-21,0.30328125,8126.5054,27349.0,16
1112,2018-07-22,0.6486,413.80679999999995,638.0,1
1113,2018-07-23,0.3953777777777778,7154.821,24836.0,9
1114,2018-07-24,0.6588,339.9408,516.0,1
1115,2018-07-25,0.259475,3753.7581999999998,19543.0,4
1116,2018-07-26,0.10115,3677.2071,23101.0,2
1117,2018-07-27,0.1468,1080.7416,11832.0,3
1118,2018-07-28,0.27976666666666666,3560.8104000000003,6625.0,3
1119,2018-07-29,0.08038,313.8839,79532.0,5
1120,2018-07-30,0.15744999999999998,28356.0361,43467.0,8
1121,2018-07-31,0.21792727272727272,25349.959499999997,66170.0,11
1122,2018-08-01,0.32567368421052634,80610.3917,156754.0,19
1123,2018-08-02,0.0,0.0,494.0,1
1124,2018-08-04,0.21075,3882.4365,21963.0,2
1125,2018-08-05,0.1908470588235294,10109.4139,46498.0,17
1126,2018-08-06,0.39410000000000006,6712.9599,13010.0,3
1127,2018-08-07,0.1802,62916.9108,179843.0,12
1128,2018-08-08,0.007175000000000001,-106.91250000000002,11134.0,4
1129,2018-08-10,0.5009333333333333,3028.0879,7368.0,3
1130,2018-08-11,0.2632461538461538,25683.9562,173961.0,13
1131,2018-08-12,0.0,0.0,25418.0,1
1132,2018-08-13,0.1768,2597.4854,14068.0,4
1133,2018-08-14,0.1101,4605.2628,17760.0,4
1134,2018-08-16,0.16892500000000002,-44964.798,93634.0,4
1135,2018-08-18,0.7745,57251.538400000005,81129.0,2
1136,2018-08-19,-0.148,-9868.936,34393.0,2
1137,2018-08-21,-0.20418000000000003,-2494.6854,20254.0,5
1138,2018-08-22,0.4395,7772.2372,9495.0,3
1139,2018-08-23,0.48998333333333327,30802.373299999996,50957.0,6
1140,2018-08-24,0.05106666666666667,-6830.775899999999,56233.0,3
1141,2018-08-25,0.0723846153846154,1730.4813000000004,99739.0,13
1142,2018-08-26,0.9201,65155.041300000004,70813.0,1
1143,2018-08-27,0.0772,38.1368,494.0,1
1144,2018-08-28,0.07476000000000001,-3877.5719,30373.0,10
1145,2018-08-29,0.0,0.0,5308.0,1
1146,2018-08-30,0.0,0.0,6364.0,1
1147,2018-08-31,0.45449999999999996,23869.4129,44482.0,3
1148,2018-09-03,0.8618,9535.817000000001,11065.0,1
1149,2018-09-05,-0.0497,-72.2638,81927.0,2
1150,2018-09-06,0.0,0.0,10984.0,1
1151,2018-09-07,0.0337,19288.3872,93238.0,6
1152,2018-09-08,0.08496000000000001,-2387.8545999999983,119862.0,5
1153,2018-09-11,0.12265,25996.730399999997,58844.0,4
1154,2018-09-12,0.3575333333333333,18307.708199999997,28248.0,3
1155,2018-09-13,0.04282000000000001,3881.030700000001,45322.0,5
1156,2018-09-14,0.24812222222222222,8936.071,73643.0,9
1157,2018-09-15,0.6308499999999999,13148.284,15946.0,2
1158,2018-09-16,0.08796666666666665,-4953.645799999999,41585.0,6
1159,2018-09-17,0.26971999999999996,29023.5719,221003.0,25
1160,2018-09-18,0.2332866666666667,76999.34860000001,258485.0,15
1161,2018-09-19,0.10134285714285715,465.8864,34884.0,7
1162,2018-09-20,0.3406142857142857,27201.339,45825.0,14
1163,2018-09-21,0.0,0.0,199189.0,2
1164,2018-09-22,0.9719,2348.1104,2416.0,1
1165,2018-09-24,-0.25715,-921.2986000000001,4271.0,2
1166,2018-09-25,0.12867499999999998,509.91119999999995,52166.0,4
1167,2018-09-26,0.4428,4881.5019,12011.0,3
1168,2018-09-28,0.04692,12327.893399999999,179132.0,5
1169,2018-09-29,0.1782,2986.131,35252.0,3
1170,2018-10-01,0.0,0.0,20470.0,1
1171,2018-10-02,0.03440000000000001,-819.3063,8716.0,3
1172,2018-10-04,0.1927076923076923,55176.03,131379.0,13
1173,2018-10-05,0.022793749999999995,3259.9799,47376.0,16
1174,2018-10-06,0.0925,-5832.2084,28093.0,8
1175,2018-10-07,0.743,6445.525,8675.0,1
1176,2018-10-08,0.233125,16918.6352,242376.0,4
1177,2018-10-09,0.100375,8545.3351,33558.0,8
1178,2018-10-10,0.2394666666666667,18831.4192,86771.0,3
1179,2018-10-11,0.0938,649.3954,6542.0,2
1180,2018-10-12,0.4377625,179355.2536,342161.0,8
1181,2018-10-13,0.34547999999999995,11681.003400000001,33440.0,5
1182,2018-10-14,0.321125,116803.3489,351704.0,8
1183,2018-10-15,0.3543,37415.3124,88026.0,7
1184,2018-10-16,0.30608571428571424,9575.267100000001,24772.0,7
1185,2018-10-17,0.25344285714285714,-5451.300499999999,62939.0,7
1186,2018-10-18,0.1970090909090909,28815.631299999997,131715.0,11
1187,2018-10-19,0.13681428571428572,476264.31399999995,1141514.0,7
1188,2018-10-20,-0.07666250000000001,-23622.706600000005,111169.0,8
1189,2018-10-21,0.015157142857142853,-2890.2675000000004,201698.0,7
1190,2018-10-22,0.1322764705882353,5253.7911,289154.0,17
1191,2018-10-23,0.19575555555555557,13976.305199999999,252749.0,9
1192,2018-10-25,0.13896111111111112,121612.3468,978739.0,18
1193,2018-10-26,0.2813470588235294,80109.1556,312074.0,17
1194,2018-10-27,0.22591481481481482,19095.4284,210830.0,27
1195,2018-10-29,0.21423333333333336,21985.8907,133850.0,3
1196,2018-10-31,0.37556666666666666,35752.356199999995,71288.0,3
1197,2018-11-01,0.3281909090909091,44504.5536,122526.0,11
1198,2018-11-02,0.18732307692307693,12501.049299999999,85393.0,13
1199,2018-11-03,0.21734347826086955,-25073.791800000003,363861.0,23
1200,2018-11-06,0.2709,14927.7587,130755.0,7
1201,2018-11-07,-0.04097142857142856,-65064.8953,157708.0,7
1202,2018-11-08,0.9042,13841.4936,15308.0,1
1203,2018-11-09,0.41558333333333336,39223.7266,57774.0,6
1204,2018-11-10,0.14757142857142855,40368.11570000001,310335.0,7
1205,2018-11-11,-0.2353,-11471.1804,45025.0,2
1206,2018-11-12,0.57575,314227.6755,376614.0,2
1207,2018-11-14,0.315825,28897.299799999997,68709.0,8
1208,2018-11-15,0.03306470588235294,-36370.9516,234869.0,17
1209,2018-11-16,0.6020666666666666,15733.385199999999,25485.0,3
1210,2018-11-17,0.26709999999999995,85637.4536,198051.0,9
1211,2018-11-19,0.21129499999999996,19587.6371,80963.0,20
1212,2018-11-20,0.157,10385.1533,60462.0,6
1213,2018-11-21,0.1909375,14386.384600000001,58069.0,8
1214,2018-11-22,0.0,0.0,16535.0,1
1215,2018-11-23,0.0772,1952.1564,25287.0,1
1216,2018-11-25,0.0,0.0,804.0,1
1217,2018-11-26,0.24711538461538465,107738.37610000001,325497.0,13
1218,2018-11-27,0.219125,25087.182999999997,55222.0,4
1219,2018-11-28,0.05035,2799.5607,28680.0,2
1220,2018-11-29,0.23762307692307694,26521.389100000004,296795.0,13
1221,2018-11-30,0.03802,130.5987,9815.0,5
1222,2018-12-01,0.15389999999999998,10686.0451,145333.0,17
1223,2018-12-02,-0.039624999999999994,-140.90349999999995,55391.0,4
1224,2018-12-03,-0.114675,18525.3053,66466.0,4
1225,2018-12-04,0.0258,19.092,740.0,1
1226,2018-12-05,-0.003228571428571422,48615.7226,244503.0,7
1227,2018-12-07,0.1324,6988.071999999999,52780.0,1
1228,2018-12-08,0.4588,1129.1068,2461.0,1
1229,2018-12-09,0.29838125,16571.8354,178354.0,16
1230,2018-12-11,0.30053124999999997,57198.7588,176319.0,16
1231,2018-12-12,0.4939,6960.0388,14092.0,1
1232,2018-12-13,0.4767,3890.3487,8161.0,1
1233,2018-12-14,-0.01544,-130.08200000000002,275953.0,5
1234,2018-12-15,0.35368,10896.712800000001,22759.0,5
1235,2018-12-16,0.17454999999999998,6810.4886,86534.0,4
1236,2018-12-17,0.0,0.0,7008.0,1
1237,2018-12-18,-0.048887499999999987,5495.731600000001,70657.0,8
1238,2018-12-19,0.2526892857142857,88877.5916,324313.0,28
1239,2018-12-20,0.1780875,14466.349000000002,58657.0,8
1240,2018-12-21,0.05199999999999999,-79447.07660000001,232964.0,7
1241,2018-12-22,0.17142500000000002,25932.8459,74285.0,24
1242,2018-12-23,0.23205454545454546,138065.1128,413411.0,11
1243,2018-12-24,0.14806666666666665,16877.8557,121498.0,12
1244,2018-12-25,0.2819333333333333,106716.9319,176595.0,6
1245,2018-12-26,0.30696153846153845,23113.139700000003,85419.0,13
1246,2018-12-27,0.2234076923076923,5709.4598000000005,16463.0,13
1247,2018-12-28,0.44715000000000005,19380.391300000003,32639.0,2
1248,2018-12-30,0.1799666666666667,1338.4121,72880.0,3
1249,2018-12-31,0.6953999999999999,106478.01680000001,137014.0,3
1250,2019-01-01,0.5400666666666666,51742.4138,83257.0,3
1251,2019-01-03,0.09100000000000001,-162167.45839999997,718065.0,15
1252,2019-01-04,0.029599999999999998,165.16799999999998,40956.0,10
1253,2019-01-05,0.09432941176470588,10979.3793,205621.0,17
1254,2019-01-06,0.09746666666666666,9428.6874,92901.0,3
1255,2019-01-07,0.2641375,31621.264300000003,362806.0,8
1256,2019-01-08,0.0,0.0,93159.0,2
1257,2019-01-09,0.06529285714285714,40386.4702,215517.0,14
1258,2019-01-10,0.42275999999999997,24922.3877,34202.0,5
1259,2019-01-11,0.1513181818181818,1306.2558,251378.0,11
1260,2019-01-12,0.296,190.328,643.0,1
1261,2019-01-13,0.0,0.0,114634.0,5
1262,2019-01-14,0.5598,70776.7243,98895.0,2
1263,2019-01-15,0.6705,186307.812,277864.0,1
1264,2019-01-16,0.09246000000000001,-3347.4784,32662.0,5
1265,2019-01-17,0.3008571428571428,31386.5594,58658.0,7
1266,2019-01-18,0.7263,3508.0289999999995,4830.0,1
1267,2019-01-19,0.18739999999999998,15084.290099999998,43371.0,4
1268,2019-01-21,0.12564,5221.0327,173915.0,5
1269,2019-01-22,0.2603,9103.564999999999,107299.0,7
1270,2019-01-23,0.11657500000000001,9805.2981,17828.0,4
1271,2019-01-25,0.3758470588235294,99323.93710000001,227117.0,17
1272,2019-01-26,-0.6486,-691.4076,1066.0,1
1273,2019-01-27,0.33047,129611.0091,896641.0,10
1274,2019-01-28,0.25236000000000003,10771.0425,282553.0,5
1275,2019-01-29,0.7003,549.0352,784.0,1
1276,2019-01-30,-0.04794,-42041.234300000004,113494.0,5
1277,2019-01-31,0.35200000000000004,34383.7935,125782.0,12
1278,2019-02-01,0.15263157894736842,26292.350899999998,210063.0,19
1279,2019-02-02,0.15345,28123.839200000002,126775.0,8
1280,2019-02-03,0.06478571428571428,7077.1186,295752.0,7
1281,2019-02-04,0.28428,117342.969,151989.0,5
1282,2019-02-05,0.33525,17272.079999999998,53915.0,2
1283,2019-02-06,0.18005,2085.4861,6693.0,4
1284,2019-02-07,0.22115555555555558,137394.81530000002,339385.0,9
1285,2019-02-08,0.16319999999999998,10682.8227,159626.0,5
1286,2019-02-09,0.34084,238141.2764,552307.0,5
1287,2019-02-10,0.5267,2365.9363999999996,4492.0,1
1288,2019-02-11,0.29076,83386.4064,173217.0,20
1289,2019-02-12,0.1366,1508.8836,60123.0,2
1290,2019-02-13,0.2024142857142857,26727.6546,147151.0,7
1291,2019-02-14,0.4300777777777778,51605.4539,99948.0,9
1292,2019-02-15,0.6369,86113.9752,135208.0,1
1293,2019-02-16,0.13396666666666665,1479.3939,112616.0,3
1294,2019-02-17,0.30126,22443.603,51715.0,5
1295,2019-02-18,0.1366,247.5192,103722.0,2
1296,2019-02-19,0.3182,6377.0462,20041.0,1
1297,2019-02-20,0.0,0.0,332806.0,4
1298,2019-02-21,0.14895416666666667,23628.2776,72481.0,24
1299,2019-02-22,0.11227142857142858,190755.55180000002,346124.0,14
1300,2019-02-25,0.15796666666666667,90885.4153,291591.0,3
1301,2019-02-26,0.38123,5902.7073,15898.0,10
1302,2019-02-27,0.07759,-80569.4939,418278.0,10
1303,2019-02-28,0.17728,735.6186,41657.0,5
1304,2019-03-01,0.27475,32687.4914,81911.0,10
1305,2019-03-02,0.2779,119741.5995,293814.0,19
1306,2019-03-03,0.1355785714285714,63456.7816,471896.0,28
1307,2019-03-04,-0.09204999999999999,-5785.295099999999,12993.0,2
1308,2019-03-05,0.144075,17917.8249,91624.0,4
1309,2019-03-06,0.09866666666666667,148382.136,743197.0,3
1310,2019-03-07,0.41150714285714285,147912.0982,343400.0,14
1311,2019-03-08,0.26107777777777774,40257.2835,106231.0,9
1312,2019-03-09,0.1861625,2045.4362999999998,96695.0,8
1313,2019-03-11,0.3224571428571429,10524.334599999998,26775.0,7
1314,2019-03-12,0.06990555555555555,-8914.2104,75696.0,18
1315,2019-03-13,0.0,0.0,8475.0,3
1316,2019-03-14,0.0020333333333333267,-4236.66,54417.0,6
1317,2019-03-15,0.053457142857142856,-2247.5476,55552.0,7
1318,2019-03-16,0.09580714285714285,14167.0262,146864.0,14
1319,2019-03-17,0.11557368421052631,10965.681400000001,170469.0,19
1320,2019-03-20,0.0,0.0,978.0,1
1321,2019-03-21,0.1888,422.9395999999998,15814.0,8
1322,2019-03-22,0.3530090909090909,9406.614,37602.0,11
1323,2019-03-24,0.28633333333333333,20904.8753,54328.0,6
1324,2019-03-25,0.4323,1146.4596000000001,30491.0,2
1325,2019-03-26,0.31490999999999997,29237.8259,74883.0,10
1326,2019-03-27,0.17033333333333336,8739.012,12669.0,3
1327,2019-03-28,0.2663,3181.7524,11154.0,2
1328,2019-03-29,0.5242,9943.4914,22305.0,7
1329,2019-03-30,0.005559259259259253,-33661.6269,513166.0,27
1330,2019-03-31,0.13076000000000002,14131.7774,38734.0,5
1331,2019-04-01,0.11223999999999999,2589.7928,110787.0,15
1332,2019-04-02,0.12052857142857144,11038.811800000001,180800.0,7
1333,2019-04-03,0.23538,11076.135,70464.0,10
1334,2019-04-04,0.4265111111111111,7573.1451,35403.0,9
1335,2019-04-05,0.2406909090909091,95161.79740000001,230110.0,22
1336,2019-04-06,0.035935714285714286,4043.3554000000004,163129.0,14
1337,2019-04-07,0.33185555555555557,4129.9656,104526.0,9
1338,2019-04-08,-0.021462500000000006,-401.79280000000006,56962.0,8
1339,2019-04-09,0.28634,1846.4998999999998,36640.0,5
1340,2019-04-10,0.11548181818181819,7118.9484,78610.0,11
1341,2019-04-11,0.3461,31977.8776,181000.0,5
1342,2019-04-12,0.12247777777777778,9864.736799999999,150472.0,18
1343,2019-04-13,0.2574789473684211,25578.076100000002,112416.0,19
1344,2019-04-14,0.09806969696969697,24304.160399999997,368396.0,33
1345,2019-04-15,0.3178666666666667,11425.9032,126076.0,9
1346,2019-04-16,0.3518,6147.1947,15631.0,7
1347,2019-04-17,0.2202,2415.594,65009.0,2
1348,2019-04-18,0.1806,385.03920000000005,2270.0,2
1349,2019-04-19,0.1152,52578.325399999994,920302.0,28
1350,2019-04-20,-0.0801,-470.58750000000003,80452.0,5
1351,2019-04-21,-0.14148571428571427,-128815.00299999998,423376.0,7
1352,2019-04-22,0.32025000000000003,104203.3836,271507.0,4
1353,2019-04-23,-0.021597560975609754,-52995.7704,576334.0,41
1354,2019-04-24,0.1605625,86823.65099999998,310553.0,16
1355,2019-04-25,0.06554285714285714,631.7676,88799.0,7
1356,2019-04-26,0.1517166666666667,5492.3313,26888.0,6
1357,2019-04-27,-0.025762500000000008,-135.50330000000002,17634.0,8
1358,2019-04-28,0.44367999999999996,1812.5572,33646.0,5
1359,2019-04-29,0.05446666666666666,2101.465399999999,316041.0,24
1360,2019-04-30,-0.0121,-9247.533700000002,83942.0,7
1361,2019-05-01,0.2842,5759.9468,14133.0,2
1362,2019-05-03,0.045971428571428566,2144.4936,269162.0,7
1363,2019-05-04,0.31602857142857144,20271.258,79941.0,7
1364,2019-05-05,0.10845454545454546,4112.0723,51024.0,11
1365,2019-05-06,0.228425,23739.4615,119518.0,8
1366,2019-05-07,0.06721818181818182,10724.8781,86026.0,11
1367,2019-05-08,0.33152857142857145,15454.961599999999,53801.0,7
1368,2019-05-09,0.0651,23572.1396,273495.0,17
1369,2019-05-10,-0.030921428571428565,-47618.3951,343022.0,14
1370,2019-05-11,0.20095,746.3283,3617.0,2
1371,2019-05-12,0.10987272727272729,34440.2182,161143.0,11
1372,2019-05-13,-0.06364,-19267.3282,77124.0,5
1373,2019-05-14,0.22169999999999998,1037.9568,19117.0,4
1374,2019-05-15,0.0,0.0,14885.0,4
1375,2019-05-16,0.32737499999999997,22892.9766,97695.0,8
1376,2019-05-17,0.037880000000000004,289346.005,683740.0,5
1377,2019-05-18,-0.14845999999999998,-8385.9601,145483.0,5
1378,2019-05-19,0.2567625,44525.6703,189529.0,16
1379,2019-05-21,0.25608333333333333,13954.6874,34149.0,6
1380,2019-05-22,-0.014700000000000001,-1476.6678,17978.0,5
1381,2019-05-23,0.10629642857142858,-4199.7598,58675.0,28
1382,2019-05-24,0.20653448275862069,46670.3402,269186.0,29
1383,2019-05-25,0.18532105263157894,42277.3225,176587.0,19
1384,2019-05-26,0.3182,849.5939999999999,2670.0,1
1385,2019-05-27,0.29075555555555554,3926.2765000000004,14968.0,9
1386,2019-05-28,0.4209666666666667,1915.2221,6823.0,3
1387,2019-05-29,-0.29417499999999996,-19158.896099999998,33931.0,4
1388,2019-05-30,0.2504555555555556,8515.9387,38709.0,9
1389,2019-05-31,0.06763076923076923,7744.409199999999,379201.0,13
1390,2019-06-01,0.0,0.0,46828.0,4
1391,2019-06-02,0.0,0.0,3714.0,1
1392,2019-06-03,0.0,0.0,4537.0,1
1393,2019-06-04,0.15816666666666665,1496.7121,15553.0,6
1394,2019-06-05,0.0,0.0,680.0,1
1395,2019-06-07,0.0,0.0,16799.0,1
1396,2019-06-09,0.20095,315.8934,1843.0,2
1397,2019-06-10,0.43006,11040.235400000001,52154.0,5
1398,2019-06-11,-0.38083333333333336,-21402.171,46836.0,3
1399,2019-06-12,0.18125,7127.8688999999995,78446.0,4
1400,2019-06-13,0.2998875,46409.8509,219529.0,8
1401,2019-06-14,0.28945,6326.8301,25070.0,4
1402,2019-06-15,0.12665625,-83086.8419,327165.0,16
1403,2019-06-16,0.38029999999999997,1388.9388,28600.0,5
1404,2019-06-17,-0.02031428571428572,-287.11400000000003,8478.0,7
1405,2019-06-18,-0.059199999999999996,-1303.5839999999998,200910.0,5
1406,2019-06-19,-0.13762,-4973.0145999999995,72655.0,10
1407,2019-06-20,0.09947500000000001,8135.160800000001,449253.0,8
1408,2019-06-21,0.28524285714285713,-2754.3836,34197.0,7
1409,2019-06-22,0.0,0.0,30543.0,2
1410,2019-06-23,0.0796125,65517.2661,194437.0,8
1411,2019-06-24,0.14059259259259257,25909.7478,144255.0,27
1412,2019-06-25,0.1795090909090909,6408.0186,79355.0,22
1413,2019-06-26,0.02546842105263157,1659.3338999999996,25888.0,19
1414,2019-06-27,-0.009133333333333335,471.7935,20818.0,6
1415,2019-06-28,0.19902857142857142,177254.6944,342384.0,14
1416,2019-06-29,0.78825,100606.30799999999,134336.0,2
1417,2019-06-30,0.27175,2006.8069999999998,9178.0,2
1418,2019-07-01,0.3647666666666667,10509.5582,30798.0,3
1419,2019-07-02,0.22315714285714286,38650.4729,99582.0,7
1420,2019-07-03,0.49651666666666666,20299.1305,49487.0,6
1421,2019-07-04,0.0,0.0,48586.0,2
1422,2019-07-06,0.07181666666666667,30965.2386,122389.0,6
1423,2019-07-07,0.23370000000000002,5740.2107000000005,52649.0,10
1424,2019-07-08,0.1283,7834.6426,70991.0,21
1425,2019-07-09,0.03930555555555556,31536.482699999997,105373.0,18
1426,2019-07-10,0.33190000000000003,4130.7186,73878.0,3
1427,2019-07-11,0.287275,18170.140199999998,58195.0,4
1428,2019-07-12,0.09365,6636.3857,69003.0,12
1429,2019-07-13,0.1762272727272727,13401.5528,53985.0,11
1430,2019-07-14,0.15969999999999998,1534.4075,337849.0,3
1431,2019-07-15,0.0,0.0,2350.0,2
1432,2019-07-16,0.14807333333333333,-38859.5816,154028.0,15
1433,2019-07-17,0.1905,40342.59270000001,438423.0,13
1434,2019-07-18,0.05373571428571428,5390.4597,27509.0,14
1435,2019-07-19,0.08038,331.5675,234483.0,5
1436,2019-07-20,-0.009199999999999996,-83.93399999999997,4672.0,5
1437,2019-07-21,0.15293333333333334,185242.6904,615873.0,6
1438,2019-07-22,0.071875,19670.7144,576161.0,20
1439,2019-07-23,0.4813,5952.8584,11344.0,2
1440,2019-07-24,0.05103333333333334,2929.5685000000003,24638.0,3
1441,2019-07-25,0.1132888888888889,5940.3103,98799.0,9
1442,2019-07-26,0.2843833333333333,49847.6187,125584.0,6
1443,2019-07-27,0.24327142857142858,45887.4106,247355.0,14
1444,2019-07-28,0.21852857142857143,4149.2061,240435.0,21
1445,2019-07-29,0.2732,3943.9152,14436.0,1
1446,2019-07-30,0.4215,856.0665,2031.0,1
1447,2019-07-31,0.15354,1502.1113,12360.0,5
1448,2019-08-01,0.29454,126439.2598,246650.0,5
1449,2019-08-02,0.49775,683.2614000000001,1378.0,2
1450,2019-08-03,-0.12332000000000001,-16510.1539,40369.0,5
1451,2019-08-04,0.18503448275862067,22545.323,325576.0,29
1452,2019-08-05,0.38745,30775.1535,60043.0,2
1453,2019-08-06,0.3591285714285714,15903.2779,27214.0,7
1454,2019-08-07,0.11032499999999999,-4549.019200000002,208882.0,8
1455,2019-08-08,0.5748,1974.8854000000001,6696.0,5
1456,2019-08-09,0.26212592592592593,29989.8671,122160.0,27
1457,2019-08-10,0.29763333333333336,53000.321599999996,129634.0,6
1458,2019-08-11,0.13786666666666667,10185.8704,30546.0,6
1459,2019-08-13,0.0,0.0,587.0,1
1460,2019-08-14,0.13419999999999999,-23051.579100000003,164771.0,2
1461,2019-08-15,0.11592727272727271,2029.5816,53033.0,11
1462,2019-08-16,0.13646250000000001,18948.277700000002,153600.0,8
1463,2019-08-17,-0.11296666666666666,-899.864,183446.0,6
1464,2019-08-18,0.19786315789473682,87550.871,444329.0,19
1465,2019-08-19,0.0,0.0,85163.0,3
1466,2019-08-20,0.304675,37037.8499,116558.0,16
1467,2019-08-21,0.6282,7360.7436,12456.0,2
1468,2019-08-23,0.296,3927.328,13268.0,1
1469,2019-08-24,0.27668666666666664,40412.484300000004,84914.0,15
1470,2019-08-25,0.4005,537.8715000000001,1343.0,1
1471,2019-08-26,0.19118,6046.2217,72926.0,5
